1 2 3 4;1 4
3 132 453 454 604 1165 1739;3 132 453 454 1739
500 501 1143;1143
284 749 1372 1547 1549;284 1372 1549
229 1183 2134;1183
87 2265;2265
520 1055;1055
813 934 2092 2368;813 934 2368
126 164 1576;164
240 241 242 244;241 242
217 218 922 1045 1198;218 922 1045
21 319 1034 1342 1457 2894;21 319
114 660 769 868 922 1045 1100 2497;660 2497
321 812 1451 1727 1729;321 812 1729
1646 2372;1646
326 936;326
276 1854 2183;1854 2183
50 149 779 952 1019;149 779
33 34 132 216 1300;33
61 754 755;754 755
303 306;306
301 302 307;302
98 1028;1028
495 508 668 793;495 508 793
3 182 1768 2264;2264
303 304 306 1317;1317
535 1564 2006;2006
2201 2311;2311
1366 2879;1366
248 683 808;248 683
24 732 965 1452;24 965 1452
352 353;353
352 556 557;556
176 765 1555 1910 2039 2510;176 1555
31 985 986 1135 1418 1775;985 986 1135 1775
122 216 403 420 829 1159 1849 2531;122 420 1849
745 1001 1507 1508 2255 2333 2660;745 1001 1508 2255
190 220 276 364 687 769 1089 1129;276 1129
416 994 1555 2315;994
239 240 241 242 244 1272 1727 1811 1925;241 242 1727 1811 1925
74 129 130;130
556 557;556
202 943;943
217 416 1099 1405;217 416 1405
303 304 306 495 822;822
290 532;290
81 650 652 754;81
74 127 226 2477;226 2477
375 396 649 719 1410;719
20 561 665;665
248 683 890;248 890
20 1544 2360;2360
90 181 361 1002;1002
612 1911;612
20 21 139 140;20 21 139
256 2895;256
52 532;532
20 220 222 571 973;20 973
1071 2547;2547
484 707 1437 1828;1828
537 925;537
12 1378 1835;1378 1835
636 722 983;722 983
64 466 653 654 1617 1698 1812;466 1617 1812
356 357 397;357 397
20 21 23 139 494;20 21 23 494
81 82 245 405 467 650 652 777 1279;405 467 1279
98 313;313
12 173 311 324;12
76 1858;1858
1217 2725;2725
181 182 603 758 1223;181 182 603 1223
46 208 823;823
123 812 839;812
484 1619 2036;484 2036
22 140 800 1161;22 800
325 327;325
73 74 587 1494;73 1494
1816 1851;1816
528 1417 1691;528
1392 1588;1588
1803 1987;1987
956 1531 2565;1531
301 304 628;301 304
20 248 626 1542;20 248 626
195 489 625 813;195 625
15 20 21 23;20 21 23
506 508 583;506 508
192 225 687 1843;192 1843
325 792 1839;325 1839
1176 1258 1339;1258 1339
107 425 619 676 1028;107 425 676 1028
72 353 1225;353
110 217;110
124 374 637 836;374 637
125 126 162 164 289 1553 1576;125 126 1576
248 628;628
183 603 2138;183 2138
191 429 620 770 1091 2303;191 429 1091
15 253 1463;15 253
23 54 1364;54 1364
325 326;325
1489 2760;1489
636 712 723 2171;636 712 723
1437 1438;1437
190 550 736 2095;190 736 2095
182 1154 1155;1155
721 1731;721
354 356 397 741 742 917 1584;354 397 741 742 917
38 543 1814 1846 2015 2222;1814 2222
657 762;657
502 697 2133;697 2133
1245 1246;1246
8 712 983;712
325 446;325
124 637;637
195 716 788 966 1759;195 716 788 1759
612 1124;612
1000 1309;1000
130 131;131
95 96 173 174 324 1138;96 173 174 324 1138
2411 2691;2691
112 150 341 589 898 900;150 341 589 898
979 1046 1494;1494
476 1067;1067
87 513 749 1424 1549;749
75 76 1019 1858;76 1858
559 860 1201 1476;559 1476
216 1175 1655;216
98 190 429 455 464 676 770;190 429 455 676
406 1042;1042
903 962;962
476 2539 2701;2701
14 174 922 1138;14 174 1138
133 247 275 277 623;133
994 1276;994
155 536 1920 2504;1920 2504
71 81 519 652 898 980 981 1229 1593;81 652 980 981
1217 2725;2725
1553 1627;1627
982 1375;982
20 615;20
2 3 181 604;3 181
20 139 224 225 500 501;20 139 224 225 500
711 808 859 1542 2033;711 808
289 941;941
25 212 472 2096;25 212
29 78 255 1452;29 255
22 49 505;22 49
465 466 900 979 1041 2083 2516;900 979 2083
149 1634 2149;149 2149
2852 2896;2896
1489 1746;1489
20 21 1102 1285;1102 1285
183 604 1000 1010 1520 2138 2218;1520 2138 2218
75 1858;75
181 692 775 1684 1777;1684 1777
526 527 1064 1538;526 1064
796 797 1181 1533 2045 2046;1533 2045 2046
556 557;557
20 22 142 180 2263;180
1231 1946;1946
151 470 876 1188 1384 1503 1685 2089 2314;876 1188 1503 1685
248 262 580 626 627 808 856 1743 1766;580 626 627 808
151 190 278 287 313 355 695 735 855 1879;151 278 313 735
941 1553;941
490 1243 1912 2028;490 1243
647 648 1401 1403;648
68 554 1353;68 1353
118 2619;118
248 625 906 1962;248 906 1962
440 813 934 1620;813 934 1620
872 1529;872
214 742 917 1044 1130 1198 1207 1572 1940;214 742 1044 1207 1940
302 326 583;326
1095 1513 2481;1513
89 354 397 742 867 917 918 1584;354 397 742 917 918
344 532;532
248 808 890 1559;248 890 1559
1700 2512;2512
20 139 140;139 140
667 1700 1918;1700 1918
175 329 2637;329 2637
1646 2564;1646
636 724 745 1672;636 745
12 173 174 311;12 173
718 1780;718
73 829 1037 1249 2139 2689;1249 2139 2689
72 73 74 127 129 130 226 352 1026 1226;73
1783 2868;2868
355 695 1879;355
7 1631;1631
52 448;52
302 308 325 326 327 328 375 792 951 1142;302 325
125 289;125
20 139 140 675 714;20 139
90 453 537 538 664 691 1383 1384 2089 2314;90 538 691 2314
357 397 539 741 931;397 539 741 931
301 307;307
265 615 667 711 718 859 1019;1019
1437 1438;1437
1181 1533;1533
460 544 1753;460 544
175 1184 1544 2897;1544 2897
64 66 250 292;66 250 292
616 1067 1990;616
14 218 357 742 867 993 1584 1903 2037;14 357 742 993
2263 2565;2565
1047 1124;1047
491 924;491
249 250 292 589 1250;249 292 589
2 54 498 2031 2538;2 498 2538
494 1060;1060
2408 2679;2408
1115 2102;2102
124 374 916;916
701 767 1036 1362 2529;767
110 112 791 1099 1262 1328;110 112
2 273 700 1154 1215;2 273 1154
9 285 429 454 471 691 1527 1609;9 471 1527 1609
170 890 1482 1560;170 1482 1560
532 823 1817;532 1817
177 467 2271;2271
103 253;103
1181 1728;1181
434 651 652 1046 1230 1830;434 651 1230 1830
944 1076 1436;944 1436
126 374 1570 1573 1576;126
1076 2447;1076
653 654 678 679 1425 1727 1751;653 678 679 1727 1751
220 571 572 611 1156 1527 1558 1780;571 572 1156
636 712 983 1166;636 712
39 1725;39
304 375 1182;1182
177 467 679 979 981 1046 1230;679 979 981 1046
22 1538;22
46 823;823
368 1390 1636 1637 1638 1723 2590;1390 1636 1637
146 454 524 569 571 1150 1654 2331 2584;146
26 28;28
18 19 1644 2341;19
309 1694 1913;1694
695 1017 2183 2190 2434 2438 2661;695 2183 2434 2661
1291 1526 1655 2163;1291 1655
1258 1259 1281 1422 1867;1422 1867
384 1270;384
62 64 65 249 252;62 64 65 249
460 462 1436 1807 2420;460 1436
82 652 979 980 1229;979 1229
224 410 448 788 1759 2419;410 788 1759 2419
105 619 1028 1266 1562 1813;105 619 1028 1813
384 838;384
625 890 1559 1962;625 890 1559
987 1190 1338 1707;987 1190 1338
241 242 243 244;241 242 244
20 23 615 711 859 1040 2142;20 23
149 2389;149
388 959 1030 1675 2372;1675
2151 2305 2526 2527;2151
91 137 138 268 274 520 664 1439;91 138 520
64 66 249 250 292;64 66 250 292
264 429 1672;429 1672
217 401 1175 1176;401 1175
304 306 308 385 628 719 1142 1533;628 719
286 426 429 504 620 1267;426 429
598 751 1947;598 751
432 788 877 1100;432 877
280 1147 1148 1155 1534 2377 2409 2489;1147 1148 1155 2409 2489
500 501 933 1771;933
1296 1785 1829 2536 2846;1296 1785 2846
1095 1396 1408 1486 1920 2204;1095 1408 1486 1920
301 304 307 308 810;301
82 83 245 246 1494;82 245 246
2 3 181 765 766 2129;2 3 2129
462 574 1753 2267;1753 2267
220 676;676
2 57 219 473 474 693 760;473 474 693
28 29 460;28 460
14 70 79 108 110 993 1483 1484;14 79 993 1483 1484
193 2114;193
928 2120 2499;928 2120
673 2000 2096 2350;2000 2096 2350
569 571 572 759;571 572
862 1648;862
857 1109 1792 1923 2419;1109
301 668;301
124 126;126
2 785 1009;2 1009
233 780 873;780 873
438 547 1691 1692;547
529 530 759;530 759
20 139 391;20 139
3 181 765 766;3 765
20 139 209 210 527 1650;210
190 287 428 429;190 287 429
95 96 173 1138;95 96 173
140 718 1006;718
232 287 455 579 1153 1534 2042 2377 2378 2489;232 287 579
5 1840 1841;5
50 51 363 1019 1266 2149 2707;50 51 363 1019 2707
326 1317;1317
190 266 287 429 455 504;190 287 429
10 124 1013;124
1076 1389;1076
17 110 216;110
753 1100 1350 1351 1594 2150;1100 1351 1594 2150
38 386 1368;1368
241 465 466 467 1495 1698;1698
1268 1467 2253 2711;1268 2253 2711
54 132 271 780 1298 1476 1544;54
306 361 2318;306
37 470 2237 2533;470 2533
224 330 501 1143;224 501
381 427 454 1165;454 1165
18 19;19
125 126 722 983;126 722 983
540 1376;1376
61 754 776 777 932;754 776
1214 2334;1214
328 2114;328
303 304 306 307 308;304 307
214 411 1044 1102 1130 1572;1044 1130 1572
12 173 311 489 517 858 913 1167;517 1167
2 765 766;2 765
774 2315 2564;774 2564
958 1947;1947
306 771 949 1317;306
334 335;334
501 933 1214 1624;501 1214 1624
496 1418;496
835 836 903 937;836
325 326 328 375 385 446 772 1280 2151;326
500 501 933;501
129 130;129
686 808 1059;686 808
151 520 1043 1383 2224 2528;520 1043 2224 2528
55 60 125 126 1200 1500 1571 2277;55 126 1200 1500 2277
110 420 931 1349 1967 2210;931 1967 2210
163 1914 2532;2532
672 1304 1718;1718
139 194 660 686 1343 1777 2765;194 660 2765
585 1128 1973;585
1394 1412;1394
164 301 792;301
856 1478 1560;1478 1560
81 466 650 651 1105;466 1105
281 416 578 1147 2005;416
3 220 370 504 621 1422;3 370 1422
781 1422;781
485 2898;485
174 1138 1484 1514;1138 1514
57 87 399;87 399
20 21 22 140;20 22
232 455 1006;1006
338 1874;338
1377 1736;1736
180 368 879 880 973;880
898 900 1345 1929 2037 2157;900 1929
135 855 1948 2016 2076;2016
612 1661;612
614 2071;2071
160 289 1144 1377 2430;289
52 532 851;52
257 502 1014 2149;1014
439 714 927 1480 1727;1727
12 94 173;12 94
547 1307;1307
294 523 958 2477;2477
150 174 248 580 625 905 1172 1750;248 580 625 905
876 1190 1191 1557;1190 1191
20 1067 1957;1067 1957
228 483 1089 1370 1644 2165 2294 2415;228 483 1370 1644 2165
1682 2050;2050
46 823;46
20 1386;1386
176 836 939 1544 2192;176
964 1049 2095;1049 2095
245 868 930;245
884 1142;1142
110 712 723 983;712 723
2197 2653;2197
4 255 586 1246;4
2 182 289 765 766 941 1155;2 182 941
162 374 1020 1701;374 1701
41 1115;41
706 707;706
1397 2404;1397
194 248 308 625 686 711 833 890 1542 1788;248 308
687 1899;1899
97 98 107;98
33 34 749 1932 1972 2091;1932 1972
210 392 527 1108;210 392
851 1500;851
1019 1848 2389;2389
37 2734 2899;37 2899
136 278 1270 1439;136 278 1270
424 2016;424
12 96 324;96 324
544 944 1076;544 1076
20 22 23 139 140 494;23 140
2311 2312;2311
73 74 827;73 827
800 1110 1566;800
62 165 214 653 654 828 876 1288;62 653 1288
269 270 344 345 818 977 1579;345 977 1579
62 177 245 246 250 652 1046 2035;62 1046
122 514 747 748 1548 1596;122 748 1548
12 95 96 173 217;96 173
385 792 793;385 792
262 429;262
109 112 1262 1304 1313 1922;112 1262 1922
385 1977 2341;385 2341
460 766 1669;460
433 473 539 2075;539
374 1666;374
382 515 640 714;515 640
332 333;333
1170 1250 1400;1170 1400
748 1933;1933
519 526 1792;519
1191 1288 1557 1708 1776;1708 1776
813 885 934;813 885
392 1284 1896 2511;1284 1896 2511
12 19 1489;19
95 324;324
1106 1403;1403
20 21 22 225 1214;20 21
315 525 760 765 1033 1034 1342 1343 1684;1033 1342 1684
823 1817;823
62 64 65 249 250 252 292;62 250 252 292
91 278 519 1043 1952;519 1952
539 2701;2701
485 525 768;485 768
248 626 686;248
17 108 110 111 112 217 1224 1262 1328 1821;110 112 217 1262 1328
325 719;719
453 677 696;453 677
719 1182 1216 1419 1778;1216
92 112 524 525 1300 1301 1331 1332 2101;112 1300 1301
159 163;159
12 13 95 96 311;12 13 96 311
55 59 60 1200;55 60
910 1440 1441 1930 2514 2761;2514
124 637 1553;637
524 665 1346;665 1346
614 2171;614
636 1166 1791;636
883 1849;883
1273 1711 1712 1950;1712
1906 2665;1906
992 1791 2617;1791
623 715 1304 2096 2116 2768;623 1304 2116
1259 1572;1259
14 34 35 184 620 805 806;34 805
321 632 813;632
94 95 174 311;95 311
18 2798;2798
531 571 1009 1888 2013 2641;1009
303 304 306;304
460 576 1632 1991 2039 2040;576 1991
536 751 1449;536 1449
930 1697 1698;1697 1698
62 66 249 292 307 686;62 66 249 307 686
1855 2596;2596
183 604 1148 1153 2281;604 2281
132 453 454 537 664 665;132 453 454 537 664
82 84 245 1290;82 84
301 668;668
678 679;679
670 1726 2294;670
598 1257 1738 2295 2673;1257 1738 2295 2673
12 324 1138;1138
511 943;943
416 774 1533;774 1533
489 1733 2110;2110
225 500 501;225 501
409 795 812 813 1354 1355 1418;409 813
515 2496;515
21 859 1210 1846;859 1846
306 308;308
395 853 902 1585 1896 2884;902 2884
304 325 327 328;328
12 94 311;311
308 2056 2092 2570;308 2092 2570
287 426 620;287 426
265 313 1505 2170;2170
240 242 439 814 824 884 934 1352 1708 1727;1727
2 3 767 1260 1614;2 3
73 74;73
102 103 254;102 103
76 353 773 1173 1791 2068;2068
460 477 544 1158;477 544 1158
1284 1285;1285
849 1257 1398;1398
275 536;536
1271 1600;1600
647 1401 1403;1403
372 570 644 767 1223 1265 1413;570 767 1223
526 527 1064 1961 2881;527 1064 1961 2881
20 21 22 140 494;20 22 494
1084 2079;1084
1114 1117;1114
923 1529 1894 2497;923
125 162 164;164
190 287 800;190 800
82 84 113 1290 1484 2219;82 84
166 1516;1516
124 637;637
544 562 641 1537;544 1537
413 1072;413
122 376 379 839 1003 1231 1932 1934 2091;122 376 379 1003 2091
216 217;217
164 322 883 1152;883
49 996 1543 1566 1575 1868;996 1868
133 906 1560 1665;906 1560
91 520 1004;520 1004
513 1176 1555 1910;1555
228 536 539 1869;539
198 201 597 1535;198 201 597
1377 1448 2279;1377 1448
773 792;773
34 35 608 805;805
240 241 979 980 981 1229;240 241
12 95 775;12
68 69 71 359 554 854 1353;68 71 359 1353
268 286 505 620 647 843 1048 2303;2303
666 2145;666
20 22 23 374 2263;22 374
108 797 918 931 1349 1350;931 1350
178 594 831 832 1187 1629 1851;178 594 831 1187
132 452 453 454 524;132 452 453 524
18 1644;18
1315 1316;1316
54 1102 1515;54
20 394;394
820 827;827
262 1058 1694;262 1694
488 489 561 833 857 2080 2302;489 561 857 2080
74 226;74
1646 1804 2187 2307;1804
916 1569 1573;916 1569
103 1926;103
20 21 141;20 21
791 1405;1405
124 125 159 1361 1553;124 1553
34 151 608 1061 1444;1061 1444
134 275 855 856;134 856
251 439 653 654 830 1250 1275;830 1275
87 165 167 175 232 455 688 2089;175 232 2089
323 536 619 751 851 916 1156 1573;619 851
28 255 1067 1990;28 255 1990
706 707;706
636 983;983
162 374 1666;374
742 867 917 1202;742 917
82 249 876 927 1202 1229;82 876 1229
20 21 139 322 391 394 853 1392 1588 2379;20 139 853 2379
12 94 95 96 173 311 1138;12 94 95 96 173
1571 2333;1571
912 998 1278 1494 1566 1750;1278
73 226 1858 2414;226 2414
248 625 683 686 808;248 625 683 808
125 126;125
84 240 241 242 244 1042 1338 1697;242 244 1338
192 195 247 273 427 502 688 788;247
27 28 29 1067 1990;28 29 1067 1990
537 664 2040;664 2040
191 266 429 620 1091;191 429 620 1091
567 836 903 1422 2327 2540 2700;2700
1937 1961 2779;1937 2779
107 676 1243 1346;1243 1346
903 1824;1824
10 32 112;32 112
635 2272;635
1181 1533 2900;2900
2167 2168;2167
1235 1587 2003 2016;1587 2016
37 38 43 1036 2603;37 38 43 2603
52 532;532
145 188 453 454 524 665;524 665
813 934;813
1297 1320;1320
112 242 898 2299;898 2299
745 1485 1591 1656 1920 2599;1485 1656 1920
593 813 814 985 1189 1220;593 813 985 1189 1220
1016 2111;1016
88 225 364 470 500 818 1004 1582 1856 2224;88 225 500 818 2224
1177 1449 1536 1578;1449
82 83 84 240 241 242 243 246 930;83 84 240 241 242
95 96 173 174 311;95 96 173
656 2792;656
201 225 500 1154 2131;225 500
496 1533;496
605 735 1383;605 1383
94 96 250 862 863 1138 1494 2056 2106;94 862
428 1588;428
21 2273;2273
332 333 837 850 943 1254;332 850 1254
1001 1027;1027
1312 1329 1330;1330
52 532 546;532
93 2743 2839;93
10 173 241 242 243 244 311 1042 1230 2184;241 242 1042 2184
62 64 249;62 64
524 1605;524
225 500 501 933 1214 1867;225 500 1214 1867
88 150 400 622 1159 1303 2210 2211 2217 2325;400 2217 2325
813 831 832 859;813 832
422 623 769 927 1129 1304 1767 1979 2223;422 623 2223
12 13 173 174;12 13
182 524 665;182
148 188 524 665 2272;148 665
9 306 596 673 1645;306 596 673 1645
809 810 2778;810
495 496 698 884;496 698 884
123 377 379 748 2165 2369 2370;123 748 2369 2370
572 1150 1292 1551;1551
136 157 856;136 856
1016 1247 1764;1016 1764
303 306 328 478 719 796;306
20 23 97 253 1132 1385 1463;20 23 253 1385 1463
786 1565 1601;786
213 410 470 662 687 1373;662 687
846 2577;2577
456 1043 1104 2150;1043 1104
177 981 1046 1229;981 1046
1283 1622 1763;1622
9 471 660;471
20 54 268;54
320 440 812 813 826 831;440 812 813 831
103 253 472 1092 1093 1463 2808;253 472 1093 2808
280 281 282 1144 1154;282
124 374 637 1020;374 637 1020
47 328;47
20 1650;20
334 1375;1375
306 307;306
522 976 1541;976
78 536 732 751 958 1872;78 732 751 1872
123 377 839 2165;123 377
253 330 502;330
253 820 821;253 820
62 81 754 755 776 1593;81 754 755 776
1000 1389 1475 2011 2024;1000 2011 2024
55 60 218 354 396 411 664 918 1546;55 60
20 139 494;20 139
573 715 2096;573
1407 2300;2300
210 428 1108 1588;210 1108
1937 1961;1937
906 1220 1221 1435 2429;1220 1221
20 21 494 527 786;20 21 786
625 686;625
68 69 70 379 1353;68 379 1353
791 1022 1259;1022
632 1851 2297;632
62 65 250;62 250
353 557 660 1512;660
12 33 554 991;12 33 991
140 994;994
1023 1134 2674;1134
1207 1953 2177;2177
796 1182 2045;2045
1205 1214;1214
54 1043;54
160 289;289
465 466 467 650 1848 2563;465 466 467 650 1848
102 253 254 619 892 1385 2039;102 254 619 1385 2039
124 125;125
438 2030;438
74 127 1225 1791;127 1791
574 701;574
62 240 250;250
477 1158;1158
396 820 2612;396 2612
318 474 525 691 693 760 818 1814 2222 2329;318 525 691 760 2329
320 813 831;320 831
94 1237;1237
7 1234 1307;1234 1307
124 637;637
825 1187;1187
265 312 429;312 429
94 95 96 173 174 1138;94 96 174 1138
46 2688;46
2 330;330
159 164 322 647 1401;1401
813 825 934;813 934
453 454 605;453 454
978 1429;978
257 455 619 2207 2263;257 455 2263
312 480 578 579 699 700 1286 1525;480 578 699 700
39 232 347 621 1826;39
794 1182 2045;2045
621 1492 1563 2207;1563 2207
228 1681 1805 2567;1681 1805 2567
440 813 831 934;813 934
213 688;213
768 1464 1921 2515;768 1921
140 1143;1143
121 362 514 1423;362 1423
814 884 1708 2161 2287;1708 2161 2287
17 110 868 1710;17 868
325 327;325
625 686;625
282 751 1322 2009;751
106 107 189 287 369 371 973 2745;189 287 973
94 174 1138 1483 1903;174 1138 1483
551 655 845 1496 1720 2071 2095;551 845 1720 2095
124 942 1573 2064;1573
1443 2068;2068
159 374 916;374
910 1517;1517
1235 1236;1236
1632 2003 2636;1632 2003
264 268 286 426 429 505 1267 2293;429
1847 2804;2804
21 494;21
22 140;140
338 973;338
1437 1828 2368;1437 2368
348 781;781
1395 2203;1395
88 151 520 1043 1235 1236 1507 2453;88 1043 2453
268 286 429 669 1720 2773;429 669 1720 2773
1147 1148 1154;1147 1154
232 347 381 904 2038;904
81 177 467 650 651 652 1046 1230;467
134 1854 2733 2901;1854 2901
12 68 324 1353 1789;12 68 324
12 95 96 173 1138 2294;96 173
91 1174 1793;1174 1793
133 626 890 1498 1665;626 1665
547 1365;547
2 107 151 170 189 520 1043 1782;151 520 1043 1782
368 534 1265 1636 1637 1638;534 1265
584 1973;584
151 484;484
170 288 906 1313 1665 1811 1895;170 1665 1895
20 140 367 394;20 367 394
1740 1741;1740
1890 2539;2539
1324 1326;1324
306 328 375 792;375 792
250 1175;250
174 1503 2341 2415;2415
357 458 746 922 1045 1583 1855 2180 2596;922 1583 1855 2180 2596
8 636 712 723 983;712
663 1424 2486;663 2486
537 994;537
533 534;534
94 96 1876;96 1876
303 306;303
482 1506 1787 2469;482 1787 2469
334 460 544 1158 1436;334 460 544 1436
448 1500;1500
1096 2333;2333
607 1371;1371
265 287 834 1103 1809 2099;265 287 1103 2099
460 1753;460
310 2848 2857;310 2848
687 688 716 717 1759;716 717 1759
139 305 893 907 908;305 908
72 226;226
2259 2751;2751
286 426 620 1091 1267;286 426 1091 1267
12 94 95 174 432 2415 2425;12 94 2425
39 581;39
61 467 928 1727 1761 2049 2609;467 2049 2609
150 996 1848;996 1848
229 2604;229
325 327;325
175 176;176
72 73 129 130 742 917 1351 1584;73 742 917
947 974 1809 2078;947 974 2078
371 798 1471 1654 2032 2614;2032
130 1088;1088
579 1663;579
302 1181 1533;302 1181
502 697 1205 1214 1771;502 697 1214
20 21 23 139 140;20 21 23
939 1824;1824
544 1076 1452;1076 1452
124 637;637
5 106 235 574 601 1420;5 235 601
241 242 243 244 651 652;241 242 244
73 130;73
159 162 374 1666;162 374
32 62 250 292 430 439 1727;250 292 439
371 643 1263 1264;643 1264
70 1259 1770;1770
71 242 680 2150 2878;242 680 2878
304 308;308
73 74;74
1377 1448;1377
623 715 1304 2148;715 2148
583 727 1243;727 1243
1475 1735;1475
1583 2014 2356;2014 2356
1433 2622;1433
29 255;255
641 974 975 1047;1047
1786 1828;1828
570 1223 2129;1223
304 478 495;478 495
275 277 279 2076 2430 2741;2076
122 1547 1759 1873 1896;122 1759 1873 1896
49 51 2587;49 51
284 473 537 538 690;284 473 538 690
71 539 918 931 1207 1349 1350;539 1350
